Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:01:32.0071,68.2308051741417,28.162884961382,82.8320145923,-0.209258863389491,-12.9861761823006
00:01:32.0080,68.2307938715192,23.0125117739319,67.6838581586232,-0.17717481653379,-12.9926766987748
00:01:32.0091,68.2307832251351,17.6610944091314,51.9443953209747,-0.141101246827281,-12.9990163656454
00:01:32.0100,68.2307767553552,13.9814243508135,41.1218363259221,-0.114265687199351,-13.0029939752149
00:01:32.0109,68.23077170785,10.7009077142837,31.4732579831874,-0.0885873359616944,-13.0061539239771
00:01:32.0118,68.2307679257374,7.78192993179184,22.8880292111525,-0.0640162079977319,-13.0085317760359
00:01:32.0127,68.2307652686324,5.19029683861683,15.2655789371083,-0.0405045659039364,-13.0101612159764
00:01:32.0135,68.230763609496,2.89491608628068,8.51445907729612,-0.0180067783276007,-13.0110744655668
00:01:32.0144,68.230762833236,0.867510143977271,2.55150042346256,0.00352081936742601,-13.0113023875892
00:01:32.0148,68.2307627517164,0.0700368088818024,0.205990614358242,0.0125080984017204,-13.0111946435824
00:01:32.0149,68.2307627517967,-0.0625505165951531,-0.183972107632803,0.0140642969376671,-13.0111639645343
00:01:32.0149,68.2307627557214,-0.193882983308176,-0.570244068553458,0.0156486053615294,-13.011129705287
00:01:32.0150,68.2307627619025,-0.301400470243276,-0.886471971303753,0.0169531102764683,-13.011098682213
00:01:32.0150,68.2307627707498,-0.408070711670593,-1.20020797550175,0.0182541074174895,-13.0110651811665
00:01:32.0151,68.2307627953835,-0.612246220419864,-1.80072417770548,0.0207635212509932,-13.0109932871179
00:01:32.0161,68.230763430238,-2.32230666908853,-6.83031373261333,0.0428841364719059,-13.0099344408521
00:01:32.0172,68.2307650367759,-4.03160938456383,-11.8576746604818,0.0674397982046651,-13.007791596233
00:01:32.0183,68.230767447524,-5.46572351565453,-16.0756573989839,0.0906776935115012,-13.0047179498651
00:01:32.0194,68.2307705315199,-6.65818510652357,-19.5828973721282,0.112667964100936,-13.0007630481074
00:01:32.0205,68.230774172062,-7.63879848360378,-22.4670543635405,0.133477869817393,-12.9959743982754
00:01:32.0216,68.2307782671026,-8.43398356265874,-24.8058340078198,0.153170968536276,-12.990396892358
00:01:32.0227,68.2307827276646,-9.06715038840812,-26.668089377671,0.171807270284144,-12.9840729165167
00:01:32.0238,68.230787476193,-9.55903656710705,-28.1148134326678,0.189443504821471,-12.9770425401036
00:01:32.0249,68.2307924451602,-9.92800402749871,-29.2000118455845,0.206133341272153,-12.9693436707287
00:01:32.0263,68.2307987861788,-10.2378646560333,-30.111366635392,0.22549906182185,-12.9589820502557
00:01:32.0276,68.2308052808411,-10.4118114575554,-30.6229748751628,0.243590752964087,-12.947720507174
00:01:32.0290,68.2308118510366,-10.472697263479,-30.8020507749381,0.260491771826975,-12.9356179183822
00:01:32.0303,68.2308184313233,-10.4401139703625,-30.7062175598896,0.276280615127046,-12.9227297277754
00:01:32.0320,68.2308264398012,-10.2966895280213,-30.2843809647687,0.294258008069119,-12.905914256784
00:01:32.0339,68.2308353552614,-10.0259521356191,-29.4880945165267,0.312944749048903,-12.8855857027362
00:01:32.0358,68.230843998322,-9.67016951939647,-28.4416750570484,0.329937832440578,-12.864060787967
00:01:32.0377,68.2308523046733,-9.2540685447641,-27.2178486610709,0.345390398446825,-12.841447678744
00:01:32.0396,68.2308602291678,-8.79720306565707,-25.8741266636973,0.35944245262006,-12.8178452640718
00:01:32.0418,68.2308689054247,-8.23583015804594,-24.2230298766057,0.374167236048698,-12.7893431422163
00:01:32.0440,68.2308770030464,-7.65849861504187,-22.5249959265937,0.387354779646287,-12.7597551087999
00:01:32.0465,68.2308853493652,-7.01126425964656,-20.6213654695487,0.400466174762616,-12.7255769207974
00:01:32.0489,68.2308929665097,-6.37450206045399,-18.7485354719235,0.412057718793479,-12.6903250727583
00:01:32.0514,68.2308998710426,-5.75733892516134,-16.9333497798863,0.422305285703149,-12.6541237885976
00:01:32.0548,68.2309082408743,-4.95074857013532,-14.5610252062803,0.434494269578762,-12.6031006509616
00:01:32.0595,68.2309179169038,-3.91645366394004,-11.5189813645295,0.448445735556003,-12.5298153139793
00:01:32.0642,68.23092546742,-2.99614661024621,-8.81219591248885,0.459450245192986,-12.4544479128569
00:01:32.0702,68.2309324423586,-1.96823614408662,-5.78892983554889,0.470286779731334,-12.3554913097843
00:01:32.0762,68.2309367570061,-1.09450960503677,-3.21914589716698,0.478261660674932,-12.2545125419298
00:01:32.0823,68.2309387982287,-0.346997839101881,-1.02058187971141,0.484126082407883,-12.1520422014249
00:01:32.0883,68.2309388832129,0.300903791997341,0.885011152933355,0.488441343846387,-12.0484767533879
00:01:32.0943,68.230937261081,0.871684345028891,2.56377748537909,0.491618848746295,-11.9441067889145
00:01:32.1004,68.2309341235611,1.38344616178884,4.06895929937894,0.493959579164201,-11.8391449059862
00:01:32.1064,68.2309296166714,1.85040557863757,5.44236934893402,0.495684340399151,-11.7337470720936
00:01:32.1124,68.230923850893,2.28355694162468,6.71634394595493,0.496955508988836,-11.6280279852932
00:01:32.1202,68.2309146926182,2.80681334621219,8.25533337121231,0.498127081319752,-11.4912995867273
00:01:32.1280,68.2309036996841,3.30026259590064,9.7066546938254,0.498914774936379,-11.3542986279443
00:01:32.1377,68.2308875287041,3.8896459099559,11.4401350292821,0.499555235754703,-11.1828857849107
00:01:32.1491,68.2308653115105,4.55437883731964,13.3952318744695,0.499997922067134,-10.98217501218
00:01:32.1605,68.2308396318306,5.20282182499046,15.3024171323249,0.500241807717494,-10.7813209314984
00:01:32.1749,68.2308021012852,6.01515810744617,17.6916414924887,0.50040808824017,-10.5259084274742
00:01:32.1932,68.2307467823639,7.03487901135948,20.6908206216455,0.500505311340995,-10.2022189915178
00:01:32.2167,68.2306633480667,8.33443166894604,24.5130343204295,0.500554502798231,-9.78764732493927
00:01:32.2224,68.2306409452917,8.65005810552606,25.4413473691943,0.500564082529374,-9.68690297085615
00:01:32.2224,68.2306409452917,8.650082865532,25.4414201927412,0.500564082529372,-9.68690297084007
00:01:32.2545,68.2304856620755,10.4284862340429,30.6720183354204,0.500582087133828,-9.11830695852614
00:01:32.2867,68.2303038888518,12.2074980584525,35.904406054272,0.500599000068752,-8.54969173531269
00:01:32.3349,68.2299517173506,14.8774141317322,43.7571003874477,0.500622320169359,-7.69671685841836
00:01:32.3349,68.2299517173506,14.8772080542838,43.7564942773052,0.500622320106688,-7.69671685840178
00:01:32.3993,68.2294025964571,18.4388880373194,54.2320236391746,0.500649549980587,-6.55937157579233
00:01:32.4636,68.228747336278,22.0029309068653,64.7145026672508,0.500671986626515,-5.42197532297148
00:01:32.5000,68.2283430914215,24.0181975375486,70.6417574633782,0.50068161742101,-4.7791529312927
00:01:32.6000,68.2270813722952,29.5649465563355,86.9557251656927,0.500640929405449,-3.01103320741761
00:01:32.6999,68.2255815803271,35.103640388834,103.246001143629,0.498645767913044,-1.24718216221423
00:01:32.7272,68.225129869116,36.6065942646915,107.666453719681,0.495910938545474,-0.768845024405842
00:01:32.7475,68.2247804020107,37.7208332777595,110.943627287528,0.492455699240563,-0.414302913691926
00:01:32.7643,68.2244835886208,38.635411106367,113.63356207755,0.4887925159877,-0.123342815704983
00:01:32.7690,68.2243988548469,38.8913630111967,114.386361797637,0.487693499570087,-0.0419236098090573
00:01:32.7712,68.2243597528198,39.0087156569275,114.731516638022,0.487186231628023,-0.00459453199158692
00:01:32.7715,68.2243551565484,39.0224772006057,114.771991766487,0.487041972906901,-0.000217128515325356
00:01:32.7715,68.2243550282729,39.0228604144595,114.773118866057,0.485489098291625,-9.5232338983014e-05
00:01:32.7715,68.2243549693871,39.0230353618808,114.773633417296,0.481894057696182,-3.95834615283548e-05
00:01:32.7715,68.2243549271315,39.0231598032426,114.773999421302,0.477673431749395,-1.47705318403878e-11
00:01:32.7715,68.2243549271314,39.0231598032909,114.773999421444,0.477480144392808,5.64812783921566e-13
00:01:32.7715,68.224354868245,39.0233305343369,114.774501571579,0.471786206839288,5.43076924458546e-05
00:01:32.7715,68.2243548093583,39.0235002730128,114.775000802979,0.469043947811154,0.000108299720672048
00:01:32.7715,68.2243547504714,39.0236696940453,114.775499100133,0.468166180640899,0.000162190708409287
00:01:32.7715,68.2243546699317,39.023901300045,114.77618029425,0.467886430560792,0.000235862055337915
00:01:32.7715,68.2243545893915,39.0241328566927,114.776861343214,0.46784073188365,0.000309517700944159
00:01:32.7715,68.2243545088508,39.024364405294,114.777542368512,0.467832593224518,0.000383170784115853
00:01:32.7715,68.2243543459942,39.024832603929,114.778919423321,0.46782925077302,0.000532099651378879
00:01:32.7715,68.2243539357687,39.0260119359298,114.782388046852,0.467824089826061,0.000907232214018868
00:01:32.7716,68.2243531450485,39.0282849938413,114.789073511298,0.467814246223738,0.00163026676448477
00:01:32.7716,68.2243517395372,39.0323249308729,114.800955679038,0.467796777426634,0.00291532529060378
00:01:32.7718,68.2243490288115,39.0401149185105,114.823867407384,0.467763092076158,0.00539323017871079
00:01:32.7721,68.2243433741943,39.0563581866312,114.871641725386,0.467692854541778,0.0105600149159732
00:01:32.7727,68.2243318114359,39.0895445391018,114.969248644417,0.4675493573232,0.0211161419222955
00:01:32.7740,68.2243086564671,39.1558872803823,115.164374354066,0.467262508115097,0.0422186819794458
00:01:32.7766,68.2242624283154,39.2878846824362,115.552602007165,0.466691892404337,0.0842041696764378
00:01:32.7816,68.2241698099086,39.5505473552485,116.325139280143,0.465556893605377,0.167748551495072
00:01:32.7917,68.2239846729498,40.0686229102777,117.848890912581,0.463356272123911,0.332520189351445
00:01:32.8067,68.2237041051611,40.8374641946971,120.110188807933,0.460758429527502,0.577019347175368
00:01:32.8217,68.2234182178541,41.6024621445072,122.360182777962,0.458654081016206,0.820263780436106
00:01:32.8310,68.2232363218246,42.0806598834719,123.766646716094,0.457644695716644,0.972298680432738
00:01:32.8310,68.2232363218246,42.080660080619,123.766647295938,0.457640596943276,0.972298680447446
00:01:32.8329,68.2231994460338,42.17663035897,124.0489128205,0.457462922662279,1.00280927157419
00:01:32.8348,68.2231624863642,42.272566673706,124.331078452076,0.457293380509248,1.03330855504942
00:01:32.8367,68.223125442844,42.3684706756404,124.613149046001,0.457131715101422,1.06379705621441
00:01:32.8386,68.2230883155001,42.4643439611516,124.895129297505,0.456977666449275,1.09427528307036
00:01:32.8405,68.22305112949,42.5601971487201,125.177050437412,0.456830958104781,1.12474661164806
00:01:32.8441,68.2229797101624,42.7436711581322,125.716679876859,0.456569590092386,1.18307081430095
00:01:32.8496,68.2228713471553,43.0204285509209,126.530672208591,0.456220242109447,1.27104516501461
00:01:32.8571,68.2227213966113,43.4002208719686,127.647708446967,0.455818831313431,1.39176487084553
00:01:32.8686,68.2224884998646,43.983102782834,129.362067008335,0.455347671147481,1.57702251045331
00:01:32.8886,68.2220755933875,44.9970365005359,132.344225001576,0.454828456425822,1.89923670094004
00:01:32.9253,68.2212963053353,46.8497903440027,137.793501011773,0.454414413622124,2.48786928315754
00:01:32.9253,68.2212963053353,46.849790447658,137.793501316641,0.454414409345949,2.48786928317213
00:01:32.9663,68.2203669589651,48.9224710155512,143.889620633974,0.454271786248629,3.14614865548956
00:01:33.0000,68.2195783426487,50.6226296638898,148.890087246735,0.454232335454236,3.68593807329174
00:01:33.0746,68.2176975684072,54.3975004641853,159.992648424074,0.454199348738743,4.8838626915898
00:01:33.1746,68.2150239342277,59.4557870471398,174.869961903352,0.454166919951621,6.48783108108825
00:01:33.2746,68.2121430096348,64.5181865576548,189.759372228396,0.45412724446506,8.09168428426114
00:01:33.3746,68.2090370050428,69.584605683836,204.660604952459,0.454078945528291,9.69538919360425
00:01:33.4746,68.205698346774,74.6549435589707,219.573363408737,0.454021970975984,11.298910748898
00:01:33.5000,68.2048158538551,75.9393057680305,223.350899317737,0.454006169467119,11.7048712413789
00:01:33.5000,68.2048142830445,75.9306519629878,223.325446949964,0.453962041752849,11.7055876346424
00:01:33.5000,68.2048127126286,75.9115701332012,223.26932392118,0.453875799297932,11.7063038918075
00:01:33.5001,68.2048111428135,75.882533689447,223.183922616021,0.453749341591319,11.7070199494108
00:01:33.5001,68.2048095735029,75.8467261036686,223.078606187261,0.453595510106335,11.7077358414019
00:01:33.5002,68.2048068396068,75.7644488652122,222.836614309448,0.453247022881305,11.7089832687233
00:01:33.5003,68.2048024509854,75.5797878608947,222.293493708514,0.452474503676372,11.7109867888253
00:01:33.5005,68.2047958346641,75.1916673508424,221.151962796595,0.450863355460374,11.7140108813833
00:01:33.5007,68.2047906754592,74.8069085062283,220.020319135965,0.449270694438286,11.7163726597236
00:01:33.5008,68.2047855445911,74.3642009656533,218.718238134274,0.447438333056828,11.7187254890745
00:01:33.5010,68.2047804457899,73.8731594677857,217.273998434664,0.445403652510088,11.7210681868455
00:01:33.5011,68.2047753821155,73.3419429121894,215.711596800557,0.443198300043232,11.7233997696408
00:01:33.5013,68.2047703560954,72.7775266628922,214.051549008506,0.440849314898101,11.7257194117594
00:01:33.5014,68.2047653698108,72.1858963663248,212.311459900955,0.438379919276604,11.728026419549
00:01:33.5016,68.2047604249607,71.5721906586244,210.506443113601,0.435810090700977,11.7303202125161
00:01:33.5017,68.2047555229156,70.9408168708237,208.649461384775,0.43315701787162,11.7326003076644
00:01:33.5019,68.2047506647645,70.2955502017783,206.751618240524,0.430435485785794,11.7348663059849
00:01:33.5020,68.2047458513549,69.6396200999428,204.822412058655,0.427658207552049,11.7371178807423
00:01:33.5022,68.2047410833281,68.9757855122706,202.869957389031,0.424836111066889,11.7393547673489
00:01:33.5023,68.2047363611489,68.3064002263391,200.901177136291,0.421978586396383,11.74157675463
00:01:33.5025,68.204731685132,67.6334694545486,198.921968983966,0.419093699011497,11.7437836772992
00:01:33.5026,68.2047270554643,66.9586987414544,196.937349239571,0.416188373499436,11.745975409476
00:01:33.5028,68.2047224722239,66.2835361787356,194.951576996281,0.413268551817077,11.7481518591045
00:01:33.5029,68.2047179353966,65.6092088050793,192.96826119141,0.410339329612702,11.7503129631448
00:01:33.5030,68.2047134448903,64.9367539642264,190.99045283596,0.407405073656817,11.7524586834324
00:01:33.5032,68.2047090005469,64.2670462989559,189.020724408694,0.404469523000702,11.7545890031127
00:01:33.5033,68.204704602153,63.6008209730106,187.061238155913,0.401535876117652,11.7567039235691
00:01:33.5035,68.2047002494483,62.9386936366274,185.11380481361,0.398606865969192,11.7588034617787
00:01:33.5036,68.2046959421337,62.2811775837876,183.179934069963,0.395684824669289,11.7608876480348
00:01:33.5038,68.204691679878,61.6286984898111,181.260877911209,0.392771739187832,11.7629565239859
00:01:33.5039,68.2046874623229,60.9816070657428,179.35766784042,0.389869299334924,11.7650101409473
00:01:33.5041,68.2046832890881,60.3401899203767,177.471146824637,0.386978939095521,11.7670485584474
00:01:33.5042,68.2046791597758,59.70467888103,175.601996708912,0.384101872235767,11.7690718429761
00:01:33.5044,68.2046750739733,59.0752589896358,173.750761734223,0.381239122974729,11.7710800669081
00:01:33.5045,68.2046710312569,58.4520753607696,171.917868708146,0.37839155240523,11.7730733075756
00:01:33.5047,68.204666178009,57.703676898368,169.716696759906,0.374954222211832,11.7754743930411
00:01:33.5049,68.2046613869007,56.9647789827981,167.543467596465,0.371541376042291,11.7778536463171
00:01:33.5051,68.2046566571383,56.235472131081,165.398447444356,0.368153850309713,11.7802112253595
00:01:33.5053,68.2046519879175,55.5158058858232,163.281782017127,0.364792306659988,11.782547293764
00:01:33.5054,68.2046473784314,54.8057943517242,161.193512799189,0.361457252579253,11.7848620188462
00:01:33.5056,68.2046428278737,54.1054225891572,159.133595850462,0.358149066807974,11.7871555706665
00:01:33.5058,68.204637233426,53.2453326402752,156.603919530221,0.354060987458342,11.7899868286136
00:01:33.5061,68.2046310926934,52.3026367291441,153.831284497482,0.34954737349255,11.7931094459194
00:01:33.5063,68.2046250605929,51.3781930874738,151.112332610217,0.345086991079099,11.7961922364596
00:01:33.5066,68.204619135019,50.4717536953786,148.446334398172,0.340679879463077,11.7992356719545
00:01:33.5068,68.2046133138891,49.5830413776396,145.832474640117,0.336325921184139,11.8022402254547
00:01:33.5072,68.2046063385011,48.5205722446421,142.707565425418,0.33107672390948,11.8058600332265
00:01:33.5075,68.2045995123859,47.4835579366057,139.657523342958,0.325905909735359,11.8094233276117
00:01:33.5078,68.2045914831867,46.2674280145455,136.080670631016,0.319780605110953,11.813641528861
00:01:33.5082,68.2045836592967,45.0863313469698,132.606856902852,0.31376637154035,11.8177804247934
00:01:33.5087,68.2045743591125,43.6877033780189,128.493245229467,0.306558215464114,11.8227375088763
00:01:33.5091,68.2045653468468,42.3380558697473,124.523693734551,0.299510543828782,11.8275806750418
00:01:33.5097,68.2045541466252,40.6689763320707,119.614636270796,0.290664568289001,11.8336547439306
00:01:33.5104,68.2045408909214,38.7058726367974,113.840801872934,0.280066661407358,11.8409244634628
00:01:33.5111,68.204528273056,36.8499525738328,108.382213452449,0.269843861131773,11.8479289788274
00:01:33.5121,68.204512046642,34.482935581738,101.420398769818,0.256499307689397,11.857060111984
00:01:33.5135,68.2044914232164,31.5086880551492,92.6726119269093,0.239203355575746,11.8688721917383
00:01:33.5153,68.2044659067266,27.8864764949727,82.0190485146255,0.217255522446187,11.8838188450641
00:01:33.5172,68.2044433017725,24.7329850669185,72.744073726231,0.197252040984666,11.8973921528526
00:01:33.5190,68.2044232374948,21.9816902904247,64.6520302659549,0.179022215665744,11.9097126981453
00:01:33.5209,68.2044053905828,19.5759414946863,57.5762985137832,0.162408268509102,11.9208919197641
00:01:33.5228,68.2043885401305,17.3442187841583,51.0124081887008,0.146361205196199,11.9316359567652
00:01:33.5248,68.2043735964427,15.3999868934802,45.2940790984713,0.131820953570041,11.9413157031961
00:01:33.5268,68.2043603158578,13.7022626365908,40.3007724605611,0.118646192544583,11.9500309774899
00:01:33.5287,68.2043484887684,12.2164000671436,35.9305884327752,0.106708595344395,11.9578724197249
00:01:33.5307,68.2043379349032,10.9130811032976,32.0972973626401,0.095891922843309,11.9649221319945
00:01:33.5329,68.2043277010558,9.6716895980149,28.4461458765144,0.0852585106535262,11.9717897014996
00:01:33.5350,68.2043186223778,8.5904112268949,25.2659153732203,0.0757082906038525,11.9778921926052
00:01:33.5372,68.2043105512158,7.64644203160519,22.4895353870741,0.0671311613634487,11.9833073721029
00:01:33.5393,68.2043033603173,6.82052543687962,20.0603689319989,0.0594278793908514,11.9881053377103
00:01:33.5416,68.2042965060042,6.04797498196747,17.788161711669,0.0520410085143781,11.9926339111564
00:01:33.5439,68.2042904216852,5.3754854111255,15.8102512091926,0.0454575397156772,11.996595027873
00:01:33.5462,68.2042850084023,4.78888744956007,14.0849630869414,0.0395902398734625,12.0000503023692
00:01:33.5485,68.2042801808594,4.27621009991332,12.5770885291568,0.0343611389513189,12.0030548064495
00:01:33.5514,68.2042748350358,3.72165813796731,10.9460533469627,0.0285921222707524,12.0062656207467
00:01:33.5543,68.2042701745722,3.2511077233065,9.56208153913676,0.0235995438853114,12.008928024699
00:01:33.5573,68.20426592483,2.83434950145395,8.33632206309984,0.019098671340683,12.0112044072935
00:01:33.5603,68.2042622130095,2.4817169360877,7.29916745908147,0.0152293551228726,12.0130347129143
00:01:33.5633,68.2042589566282,2.18273290900105,6.4198026735325,0.0119029049611264,12.0144815852775
00:01:33.5663,68.2042560865647,1.92877204945749,5.6728589689926,0.00904304303410056,12.0155989009368
00:01:33.5693,68.2042535448112,1.71271023476257,5.03738304341931,0.00658427223589447,12.01643292181
00:01:33.5723,68.2042512825242,1.5286362574866,4.49598899260764,0.00447032660862039,12.0170233896698
00:01:33.5753,68.2042492584506,1.37162415686515,4.0341886966622,0.00265284569421144,12.0174044624758
00:01:33.5783,68.2042474376618,1.23755356257874,3.63986341934924,0.00109025385115275,12.0176055059355
00:01:33.5813,68.2042457905245,1.12296660701692,3.30284296181448,-0.000253194136116421,12.0176517676098
00:01:33.5844,68.2042442918544,1.02495293006281,3.0145674413612,-0.00140823092663722,12.0175649545904
00:01:33.5874,68.2042429202164,0.941056601352968,2.76781353339108,-0.00240127938629917,12.017363729876
00:01:33.5904,68.2042416573418,0.869200342648478,2.55647159602494,-0.0032550568704796,12.0170641391887
00:01:33.5934,68.2042404876433,0.807623514063073,2.3753632766561,-0.0039890948439882,12.0166799779925
00:01:33.5970,68.2042391815827,0.744838054122103,2.19070015918266,-0.00473983037306449,12.0161221014578
00:01:33.6006,68.2042379723681,0.69267136541788,2.0372687218173,-0.00536535217451084,12.0154757896332
00:01:33.6043,68.2042368437289,0.649315798019268,1.90975234711549,-0.00588642523598187,12.0147557092443
00:01:33.6079,68.2042357820391,0.613264944786469,1.80372042584255,-0.00632052358386866,12.0139742025447
00:01:33.6115,68.2042347760027,0.583274553299093,1.71551339205615,-0.00668219405909337,12.0131415442587
00:01:33.6152,68.2042338162603,0.558316828636579,1.64210831951935,-0.00698353200198741,12.0122662775663
00:01:33.6197,68.2042326661095,0.532770577288991,1.56697228614409,-0.00729228394915392,12.0111204602394
00:01:33.6243,68.2042315644334,0.512476902671951,1.50728500785868,-0.00753773367222458,12.0099299401886
00:01:33.6288,68.2042305013445,0.496357834986341,1.45987598525394,-0.00773276143444059,12.0087038150004
00:01:33.6334,68.2042294688899,0.483548084038241,1.4222002471713,-0.0078877477779326,12.0074494166581
00:01:33.6391,68.2042282031052,0.47102530614635,1.38536854748926,-0.00803919737293443,12.0058402691575
00:01:33.6448,68.2042269665385,0.461647790711312,1.35778761973915,-0.00815248277064574,12.0042041796094
00:01:33.6505,68.2042257519139,0.45462678867068,1.33713761373729,-0.00823714243946796,12.0025478852225
00:01:33.6578,68.2042242337965,0.448135655610046,1.3180460459119,-0.00831517164765351,12.0004262686205
00:01:33.6651,68.204222734368,0.443636982256817,1.30481465369652,-0.00836895634972979,11.9982875502946
00:01:33.6741,68.2042208932079,0.439877973262356,1.29375874488928,-0.00841349778858622,11.995621327409
00:01:33.6831,68.2042190651191,0.437488296754621,1.28673028457241,-0.00844135611834049,11.9929433556937
00:01:33.6945,68.2042167439985,0.435602798248934,1.28118470073216,-0.00846271894508411,11.9895165489598
00:01:33.7087,68.2042138996324,0.434315227881593,1.27739772906351,-0.00847641554278883,11.9852930220615
00:01:33.7228,68.2042110620025,0.433648573738941,1.27543698158512,-0.00848253647078458,11.9810642298969
00:01:33.7420,68.2042072122885,0.433141219709945,1.27394476385278,-0.00848599051656835,11.9753160230589
00:01:33.7682,68.2042019540574,0.432736384187849,1.27275407114073,-0.00848718583933789,11.9674540472802
00:01:33.8040,68.2041947886248,0.432334243684573,1.27157130495463,-0.00848698291330561,11.9567293485094
00:01:33.8546,68.2041846643111,0.431802890087599,1.27000850025764,-0.00848623852214964,11.9415598791065
00:01:33.9336,68.2041688799976,0.43096084986103,1.26753191135597,-0.00848522886784927,11.917874321751
00:01:34.0000,68.2041556597145,0.430249618471738,1.26544005432864,-0.00848444178695075,11.8980025966183
00:01:34.0000,68.2041556592363,0.430238532487889,1.26540744849379,-0.00848457775083837,11.8980018773409
00:01:34.0000,68.2041556587485,0.43021573609883,1.26534040029068,-0.0084848577247711,11.8980011433547
00:01:34.0000,68.2041556583321,0.430187929999476,1.26525861764552,-0.00848519935490625,11.8980005168526
00:01:34.0000,68.2041556577977,0.43014330084561,1.26512735542826,-0.00848574777346994,11.8979997126829
00:01:34.0000,68.2041556567752,0.430022173503152,1.26477109853868,-0.00848723654391579,11.897998173572
00:01:34.0000,68.2041556552685,0.42975443651899,1.26398363682056,-0.00849052786498488,11.8979959039025
00:01:34.0000,68.2041556520844,0.428835195919184,1.2612799879976,-0.00850182999225695,11.8979910960525
00:01:34.0000,68.2041556429261,0.423543828478137,1.24571714258276,-0.00856690525937898,11.8979770907954
00:01:34.0001,68.2041556254306,0.402273820796,1.18315829645882,-0.00882869378527163,11.8979488484044
00:01:34.0002,68.2041556091288,0.367588654631622,1.08114310185771,-0.00925625065773747,11.8979194840069
00:01:34.0003,68.2041555945488,0.320776011726136,0.943458858018046,-0.00983458532995831,11.8978884982704
00:01:34.0004,68.2041555821816,0.263069091671235,0.773732622562457,-0.0105495526872514,11.8978554234893
00:01:34.0005,68.2041555724686,0.195609988913008,0.575323496802964,-0.0113882295477267,11.8978198351353
00:01:34.0006,68.2041555658032,0.119448909135461,0.351320320986649,-0.0123388685760201,11.8977813499539
00:01:34.0007,68.2041555625354,0.0355504295747047,0.104560086984426,-0.0133907793653487,11.8977396218021
00:01:34.0008,68.2041555629755,-0.0552003089258233,-0.162353849781833,-0.0145628809792387,11.8976942821689
00:01:34.0009,68.2041555673976,-0.151992172777074,-0.447035802285512,-0.0158395216531036,11.8976449780897
00:01:34.0010,68.2041555760429,-0.254083021398225,-0.747303004112426,-0.0171937907461316,11.89759141895
00:01:34.0010,68.2041555891224,-0.360794915348102,-1.06116151572971,-0.0186180022891286,11.8975333587044
00:01:34.0012,68.2041556133327,-0.506683832321752,-1.49024656565221,-0.0205796789523692,11.8974499798206
00:01:34.0013,68.2041556544185,-0.693203173853958,-2.03883286427635,-0.023112898489115,11.897335929318
00:01:34.0015,68.2041557084729,-0.886257741514099,-2.60664041621794,-0.0257656446611414,11.8972083602507
00:01:34.0016,68.2041557941234,-1.13204039992529,-3.32953058801557,-0.0291900177332743,11.8970304790894
00:01:34.0018,68.2041559007993,-1.38249356119994,-4.066157532941,-0.03273619007314,11.8968300643187
00:01:34.0021,68.2041560698957,-1.70854491132048,-5.02513209211905,-0.0374433832978884,11.8965371420917
00:01:34.0023,68.2041562746372,-2.03484695221931,-5.98484397711563,-0.0422634426024718,11.8962045004815
00:01:34.0026,68.204156571983,-2.42832944599189,-7.14214542938792,-0.0482326910703188,11.8957444059501
00:01:34.0029,68.204156921206,-2.81404065163712,-8.27659015187387,-0.0542651476571438,11.8952233496753
00:01:34.0032,68.2041573211064,-3.18926014893515,-9.3801769086328,-0.0603224427670229,11.8946408763163
00:01:34.0035,68.2041579096626,-3.65514081166634,-10.7504141519598,-0.068131824858218,11.8937978238364
00:01:34.0039,68.2041585763882,-4.09823517831068,-12.0536328773844,-0.0758938114615662,11.8928526170416
00:01:34.0044,68.2041595256185,-4.62450528485321,-13.6014861319212,-0.0856039982692463,11.8915111109463
00:01:34.0048,68.2041605852167,-5.11175456325109,-15.0345722448561,-0.0951557178639769,11.89000963133
00:01:34.0055,68.2041621072672,-5.68579036054609,-16.7229128251355,-0.107259652784268,11.8878313300563
00:01:34.0062,68.2041642118675,-6.31395911753614,-18.5704679927534,-0.121869878748294,11.8847625923309
00:01:34.0071,68.2041670233898,-6.95454617190409,-20.4545475644238,-0.138840457275939,11.8805431952391
00:01:34.0083,68.2041708020981,-7.58108505942623,-22.2973089983125,-0.158657352982692,11.8746346776827
00:01:34.0095,68.2041753473594,-8.09810028317579,-23.8179420093406,-0.179490356439737,11.8671459011633
00:01:34.0108,68.2041801472734,-8.45085193084755,-24.855446855434,-0.199056888146209,11.8587612877218
00:01:34.0120,68.2041851134171,-8.66433232343027,-25.4833303630302,-0.217432007495033,11.8495352595436
00:01:34.0133,68.2041901706665,-8.76029442051149,-25.7655718250338,-0.234688399366616,11.8395191743546
00:01:34.0145,68.2041952559059,-8.75759854587282,-25.7576427819789,-0.250894420723293,11.8287612033782
00:01:34.0158,68.2042003163872,-8.67257499234628,-25.5075735069008,-0.266114069995604,11.8173065289959
00:01:34.0173,68.2042064201382,-8.47643260590502,-24.9306841350148,-0.283524963232389,11.802375286379
00:01:34.0189,68.2042123566907,-8.19969216316479,-24.116741656367,-0.299645119061773,11.7865324175552
00:01:34.0204,68.2042180752888,-7.86081909657,-23.1200561663824,-0.314569686590076,11.7698451392849
